qid	text_a	text_b	label
331	Eel	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
332	Crab	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
333	Sardine	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
334	Monk Fish	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
335	Roe	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
336	Scallop	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
337	Oysters	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
338	Toro	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
339	place	There is only one place on the east coast that has it all, plus a lot more.	1
340	BLUE RIBBON SUSHI	Bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world: BLUE RIBBON SUSHI.	1
341	tuna	Hands down, the best tuna I have ever had.	1
342	Blue Ribbon	Blue Ribbon lives up to it's fantastic reputation.	1
343	sushi	Great value sushi with high quality & nice setting.	1
344	sushi	Great value sushi with high quality & nice setting.	1
345	setting	Great value sushi with high quality & nice setting.	1
346	rolls	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
347	smoked yellowtail	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
348	Chef's Choice for sushi	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
349	customer service	Poor customer service/poor pizza.	0
350	pizza	Poor customer service/poor pizza.	0
351	service	– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.	0
352	food	– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.	0
353	pizza	I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.	0
354	pizza	To be honest, I've had better frozen pizza.	0
355	location	The only positive thing about Mioposto is the nice location.	1
356	Mioposto	The only positive thing about Mioposto is the nice location.	0
357	place	I was frankly shocked when I read the bad reviews - this place is fantastic; it has not let us down in any way, and we've eaten here more than 10 times.	1
358	food	The food is fantastic, and the waiting staff has been perfect every single time we've been there.	1
359	waiting staff	The food is fantastic, and the waiting staff has been perfect every single time we've been there.	1
360	wait	The only problem would be the wait, but we usually just have a drink in the front while waiting.	2
361	Seafood	Seafood Plus	1
362	appetizer of oysters, lobster, crab (small size)	The appetizer of oysters, lobster, crab (small size) made a perfect entre for my wife.	1
363	Seabass on lobster risotto	Seabass on lobster risotto was the best.	1
364	Caesar salad	Caesar salad was superb.	1
365	bottle of wine	Great bottle of wine.	1
366	dessert	Leave room for dessert.	1
367	food	The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.	2
368	service	The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.	0
369	waitress	We had a very hard time getting the waitress' attention and finally had to get up and go inside to speak to a manager.	0
370	owner	As it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20% discount on our bill.	0
371	PLACE	AVOID THE PLACE	0
372	atmosphere	When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!	1
373	service	When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!	0
374	service	I waited for 10-15 minutes for service ordered a beer & was never served again.	0
375	restaurant	I went home & looked them up online again where I discovered there is a link for a give away that doesn't work so emailed the restaurant about the non existent service & deceptive link.	0
376	bar keep	After sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she'd be right with us.	0
377	service	We left without ever getting service.	0
378	Crab Cakes	Best Crab Cakes in Town	1
379	cakes	– Thats a big statement considering I've been pulling crab traps and making the cakes myself since I was about seven - but something about these little devils gets better every time.	1
380	place	If you can, come to this place by boat and make it a whole evening.	1
381	seasonal fish	Great seasonal fish and seafood, with a classy waterfront setting.	1
382	seafood	Great seasonal fish and seafood, with a classy waterfront setting.	1
383	waterfront setting	Great seasonal fish and seafood, with a classy waterfront setting.	1
384	Pizza	Great Pizza, Poor Service	1
385	Service	Great Pizza, Poor Service	0
386	pizza	– Love their pizza, especially the mushroom pizza.	1
387	mushroom pizza	– Love their pizza, especially the mushroom pizza.	1
388	caeser salad	Also love their caeser salad.	1
389	servers	Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.	0
390	young woman	Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.	0
391	waitstaff	Management should really take notice and train their waitstaff and teach them some proper manners.	0
392	Management	Management should really take notice and train their waitstaff and teach them some proper manners.	0
393	pizza	Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.	1
394	service	Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.	0
395	place	It's a great little place with tons of potential to be a neighborhood joint if the service weren't so impersonal and corporate-like.	1
396	service	It's a great little place with tons of potential to be a neighborhood joint if the service weren't so impersonal and corporate-like.	0
397	Breakfast	Great Breakfast	1
398	breakfast	– This place is famous for their breakfast.	1
399	food	The food is great and they make a mean bloody mary.	1
400	bloody mary	The food is great and they make a mean bloody mary.	1
401	breakfast	I love breakfast here.	1
402	crab eggs benedict	Their crab eggs benedict is addicting.	1
403	menu items	All their menu items are a hit, and they serve mimosas.	1
404	chinese food	best chinese food i have tasted in a long time	1
405	ambiance	the ambiance of the restaurant was nice and good for fine dinning.	1
406	staff	the staff was very nice and courteous and obviously chinese.	1
407	prawns	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
408	batter	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
409	walnuts	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
410	honey walnyt prawns	best honey walnyt prawns that we have every tasted.	1
411	brocollis	the brocollis were so fresh and tasty.	1
412	scallops	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
413	prawns	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
414	brocolli	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
415	mango ginger creme brulee	for desert we had the mango ginger creme brulee... oh la la yummy!!!	1
416	restaurant	we are for sure coming back to this restaurant.	1
417	portions	Chintzy portions	0
418	sushi	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	1
419	restaurant	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	0
420	sushi	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	0
421	sushi	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	0
422	restaurant	I'm astonished that this restaurant is categorized as $$$ rather than $$$$.	0
423	service	Terrible service, food ok, pricey	0
424	food	Terrible service, food ok, pricey	2
425	service	In other words, if they aren't making $$ off of you then you don't rate high on their 'service scale'.	0
426	Food	Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	2
427	restaurant	Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	0
428	restaurant	Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	2
429	location	If I needed to name some they would include the location to the beach or Golden Gate park.	1
430	feel	Another plus is the open feel of the restaurant with glass walls on all sides.	1
431	glass walls	Another plus is the open feel of the restaurant with glass walls on all sides.	1
432	Spanish Mackeral special appetizer	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
433	box sushi	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
434	eel with avodcao	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
435	omikase	As usual the omikase didn't disappoint in freshness, although it scored low on creativity and selection.	1
436	omikase	As usual the omikase didn't disappoint in freshness, although it scored low on creativity and selection.	0
437	specialty rolls	Their specialty rolls are impressive, though I can't remember what we had.	1
438	selection of sakes	Great selection of sakes.	1
439	Green tea creme brulee	Green tea creme brulee gets better each time I have it.	1
440	sushi	It isn't the cheapest sushi but has been worth it every time.	2
441	sushi	It isn't the cheapest sushi but has been worth it every time.	1
442	customer service	Very poor customer service.	0
443	location along the marina in Long Beach	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	1
444	food	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	2
445	customer service	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	0
446	food	While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.	1
447	restaurant staff	While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.	0
448	waitress	After one member of our party had been bumped repeatedly by a waitress, a polite request that he not be bumped sent the waitress into an abusive rant.	0
449	manager	A brief conversation with the manager at the end of the meal was the greatest disappointment--to say we had been blown off would be an understatement.	0
450	manager	The manager continually interrupted with Is there anything else I can do for you?, a strange comment because she had hardly listened, let alone responded to our expression of disappointment at our experience.	0
451	sushi	you are with a hot date and he/she has an urge for sushi...then this might be the place.	1
452	fish	the fish was fresh, though it was cut very thin.	1
453	fish	the fish was fresh, though it was cut very thin.	0
454	service	great service.	1
455	sake selection	good sake selection.	1
456	Dungeness crabs	Dungeness crabs here!	1
457	seafood dinners	– Ray's is THE place to go for high quality seafood dinners.	1
458	Rays	We were only in Seattle for one night and I'm so glad we picked Rays for dinner!	1
459	Dungeness crabs	I love Dungeness crabs and at Ray's you can get them served in about 6 different ways!	1
460	black cod in sake kasu	We shared the family platter and I especially enjoyed the black cod in sake kasu.	1
461	dessert of a port and chocolate tasting	I ended the meal with the unusual dessert of a port and chocolate tasting....yummy!	1
462	service	And the service was simply spendid - quite a delight.	1
463	Breakfast	Great Breakfast	1
464	drinks	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
465	corn beef hash	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
466	coffee	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
467	B Fast burritos	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
468	menu	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
469	service	The service is fantastic at this fun place.	1
470	place	The service is fantastic at this fun place.	1
471	place	If there is a line very day of the week for the entire time a place is open, you know it is great.	1
472	Standby	Best Neighborhood Standby.	1
473	spot	In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.	1
474	music	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
475	bar tenders	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
476	atmosphere	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
477	cheese fries	Oh, and the cheese fries are awesome!	1
478	Food	Good Food, Great Service, Average Prices (For the Strip)	1
479	Service	Good Food, Great Service, Average Prices (For the Strip)	1
480	price fixed pre-show dinner	– I decided to eat at Stack because of their price fixed pre-show dinner.	2
481	wood decor	When I walked in, I was taken aback by their incredible wood decor.	1
482	music	The music playing was very hip, 20-30 something pop music, but the subwoofer to the sound system was located under my seat, which became annoying midway through dinner.	1
483	subwoofer to the sound system	The music playing was very hip, 20-30 something pop music, but the subwoofer to the sound system was located under my seat, which became annoying midway through dinner.	0
484	shellfish and shrimp appetizer	I got the shellfish and shrimp appetizer and it was alright.	2
485	seafood	It wasn't the freshest seafood ever, but the taste and presentation was OK.	2
486	seafood	It wasn't the freshest seafood ever, but the taste and presentation was OK.	2
487	asparagus	I picked the asparagus, which turned out to be incredible and perfectly prepared.	1
488	9 oz steak	The 9 oz steak came next and it tasted great, at least initially.	1
489	steak	The steak was done to my exact liking (medium rare) and was nice and juicy.	1
490	peppercorn sauce	It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.	2
491	red wine reduction	It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.	2
492	steak	Though, one thing I realized later on was that the restaurant either used MSG or a meat tenderizer on the steak.	0
493	desert	The desert was the perfect ending to an almost perfect dinner.	1
494	dinner	The desert was the perfect ending to an almost perfect dinner.	1
495	servers	But the servers were extremely attentive and very friendly.	1
496	restaurant	Overall, I would go back and eat at the restaurant again.	1
497	sake	good sake, good food – i honestly don't know much about japanese food at all.	1
498	food	good sake, good food – i honestly don't know much about japanese food at all.	1
499	sake	Server made several sake suggestions which were very good.	1
500	Server	Server made several sake suggestions which were very good.	1
501	lobster 3 ways	had many dishes but the BEST was the lobster 3 ways.	1
502	waiter	The waiter was a bit unfriendly and the feel of the restaurant was crowded.	0
503	feel	The waiter was a bit unfriendly and the feel of the restaurant was crowded.	0
504	bathroom stall	Also, there was only one bathroom stall- probably need more for such big crowds.	0
505	menu	Most importantly, we were so excited about the food after seeing the very creative menu.	1
506	food	At best, the food was good and definately overpriced.	2
507	food	At best, the food was good and definately overpriced.	0
508	food	For the amount of food we got the prices should have been lower.	0
509	food	For the amount of food we got the prices should have been lower.	0
510	pizza joint	My favortie pizza joint in Seattle	1
511	restaurant	– This is my must bring out of town guests to restaurant and they always enjoy and rave about it.	1
512	pizza	The pizza is delicious and the salads are fantastic.	1
513	salads	The pizza is delicious and the salads are fantastic.	1
514	wait staff	I've always found the wait staff and, if you sit at the bar, the cooks very friendly.	1
515	cooks	I've always found the wait staff and, if you sit at the bar, the cooks very friendly.	1
516	decor	I also really enjoy the simplicity of the decor and intimate feeling of a small restaurant.	1
517	feeling	I also really enjoy the simplicity of the decor and intimate feeling of a small restaurant.	1
518	Mioposto Café	– My husband and I love eating at Mioposto Café.	1
519	pizza’s	We’re can’t say enough about their delicious gourmet pizza’s!	1
520	menu	You won’t be disappointed by their menu.	1
521	menu	The pizza’s are thin crust and the menu offers very creative combinations and toppings.	1
522	pizza’s	The pizza’s are thin crust and the menu offers very creative combinations and toppings.	1
523	pizza’s	The pizza’s are light and scrumptious.	1
524	Pizza Ensalata	Try the Pizza Ensalata!	1
525	pizza’s	The pizza’s are not huge and the crust is thin…keep that in mind when you’re ordering.	2
526	crust	The pizza’s are not huge and the crust is thin…keep that in mind when you’re ordering.	2
527	food	The food is sinful.	1
528	staff	The staff was really friendly.	1
529	atmosphere	The atmosphere was great.	1
530	pancakes	The specialty here is decadent pancakes, but I've been back now four times, and I've been wowed every time.	1
531	menu	Nothing on the menu is less than amazing.	1
532	breakfast	Go with some friends, wait the half hour or so with a cup of joe, and enjoy more than your average breakfast.	1
533	eats	Good eats.	1
534	place	I don't know why anyone would want to write a great review about this place.	0
535	place	I have been to this place, folks and it is BAD.	0
536	fish	Maybe it is good for that one night once in a blue moon when the chefs decide to use fish that's half-way decent.	0
537	chef special dinner	I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.	0
538	chef special dinner	I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.	0
539	plate	Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.	0
540	exotic fish	Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.	0
541	exotic fish	Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.	0
542	atmosphere	– The atmosphere is great for any special occasion you might want to celebrate.	1
543	honwy walnut prawns	The best dish are the honwy walnut prawns- just outstanding.	1
544	service	The service is really attentive and charming.	1
545	service	The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.	1
546	coffee	The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.	1
547	food	The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.	1
548	restaurant	– I recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had.	1
549	food	The food is fantastic, authentic, delicious and very, very affordable.	1
550	food	The food is fantastic, authentic, delicious and very, very affordable.	1
551	decor	The decor was beautiful and unique.	1
552	music	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
553	atmosphere	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
554	vibe	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
555	people	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
556	server	Our server was very professional and friendly.	1
557	Open Sesame	To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!	1
558	place	It's a tiny place so if you get there before 8pm on a weekend (Thurs?Sun) you will find it easier to get a table or a seat at the sushi bar.	2
559	menu	Everything, and I mean everything on the menu is delectable.	1
560	waiters	The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa.	1
561	sushi	The sushi is as fresh as it comes?you'd think ocean was in their backyard, no joke!	1
562	pepperoni	big thick pepperoni	1
563	pepperoni's	– The pepperoni's cut real thick--Yum.	1
564	pizza	The pizza itself is not exactly the best I've had EVER, but still pretty good.	1
565	Balcony	Sit in the Balcony	1
566	Food	Food was good and appetizing.	1
567	Portions	Portions was just enough for me, but may not be for a big eater.	2
568	menu selection	Fair menu selection.	2
569	appetizer	The appetizer was interesting, but the Creme Brulee was very savory and delicious.	1
570	Creme Brulee	The appetizer was interesting, but the Creme Brulee was very savory and delicious.	1
571	Indoor ambience	Indoor ambience was modern.	1
572	balcony	If it's nice outside, request for a table in the balcony.	1
573	place	It's a great place to people watch.	1
574	service	Although the service could be improved considering the money you put in.	0
575	server	Our drinks kept coming but our server came by a couple times.	0
576	food	Late night dinning with exeptional food.	1
577	service	The service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters.	1
578	waiters	The service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters.	1
579	food	The food was very good, filet mignon was probably the best I've ever try.	1
580	filet mignon	The food was very good, filet mignon was probably the best I've ever try.	1
581	portions	The portions are big though, so do not order too much.	2
582	music	Groovy music made the dinner casual.	1
583	restroom	I have a but here - there was a bathroom attendant in the restroom which was odd.	0
584	bathroom	The bathroom itself is very small with two toilets and only one sink, the girl was staying totally on the way hanging out paper towels from the dispenser.	0
585	place	This place rocks!!	1
586	service	– Mercedes restaurant is so tasty, the service is undeniably awesome!	1
587	chips  and salsa	The chips  and salsa are so yummy, and the prices are fabulous.	1
588	atmosphere	The atmosphere is aspiring, and  the decor is festive and amazing..	1
589	decor	The atmosphere is aspiring, and  the decor is festive and amazing..	1
590	Raouls chicken vegetable soup	The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!	1
591	catering	The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!	1
592	Drinks	Drinks are suberb, and I feel like I am in a Third World country when I walk in the door.	1
593	Service	- Mediocre Service/Quality	2
594	Snooze	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	1
595	menu	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	0
596	Snooze	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	0
597	orange juice	To start off, approximately 8-10 oz of orange juice will cost you $3.	0
598	juice	They serve it in a tall, skinny hour-glass shaped glass to disguise the fact that you a getting a small juice at the price of a half gallon in a supermarket.	0
599	juice	They serve it in a tall, skinny hour-glass shaped glass to disguise the fact that you a getting a small juice at the price of a half gallon in a supermarket.	0
600	menu	I should have just asked for the check when I saw that; but their menu was so unique that I continued.	1
601	pancakes	The pancakes were certainly inventive but $8.50 for 3 - 6 pancakes (one of them was more like 5) in the pancake flight (sample of 3 different pancakes) is well over-priced.	1
602	pancakes	The pancakes were certainly inventive but $8.50 for 3 - 6 pancakes (one of them was more like 5) in the pancake flight (sample of 3 different pancakes) is well over-priced.	0
603	pancakes	The pancakes were certainly inventive but $8.50 for 3 - 6 pancakes (one of them was more like 5) in the pancake flight (sample of 3 different pancakes) is well over-priced.	0
604	pancakes	The pancakes should be larger (at least 8) to justify the expense even with the unique offerings.	0
605	pancakes	The pancakes should be larger (at least 8) to justify the expense even with the unique offerings.	0
606	eggs	On my meal I had to send back my eggs for a simple request of breaking the yokes before cooking, and would have had to send them back again if I hadn't rejected the meal all together.	0
607	meal	On my meal I had to send back my eggs for a simple request of breaking the yokes before cooking, and would have had to send them back again if I hadn't rejected the meal all together.	0
608	dish	I rejected it because in the process of attempting to fix the eggs they broke something else in the dish and I was too frustrated to continue.	0
609	manager	To their credit they removed the dish from the check; but no manager stopped by to ask what the problem was.	0
610	pancakes	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
611	pancakes	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
612	breakfast burrito	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
613	orange juice	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
614	iced tea	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
615	view	Much more than just a great view!	1
616	Ray's Boathouse	– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.	1
617	Sound views	Ray's is something of a Seattle institution, but given its gorgeous Sound views, I had suspected that the accolades were more due to the scenery than to the food and service.	1
618	views	Imagine my happy surprise upon finding that the views are only the third-best thing about Ray's!	1
619	Ray's	Imagine my happy surprise upon finding that the views are only the third-best thing about Ray's!	1
620	Brooke	To start things off, our lovely server Brooke was quickly on hand to take my drink order.	1
621	white gulf prawns	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
622	manila clams	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
623	soy dressing	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
624	butter sauce	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
625	Shilshole Sampler	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
626	Shilshole Sampler	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
627	seared Alaskan sea scallops	For my entr&eacute;e, I completely enjoyed the seared Alaskan sea scallops complemented by chard, artichoke hearts, fennel, and pecorino toscano.	1
628	seared Alaskan sea scallops	For my entr&eacute;e, I completely enjoyed the seared Alaskan sea scallops complemented by chard, artichoke hearts, fennel, and pecorino toscano.	1
629	scallops	The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).	1
630	scallops	The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).	1
631	grilled Alaskan King Salmon	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
632	creamed Washington russet potatoes	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
633	green beans	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
634	plate	I had a taste of all three items on her plate, and they were superb.	1
635	server	Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?	1
636	Ray's	Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?	2
637	Ray's Boathouse	All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.	1
638	server	While I could have done without the youth who shared the evening with us, our wonderful server and food made the experience a very positive one.	1
639	food	While I could have done without the youth who shared the evening with us, our wonderful server and food made the experience a very positive one.	1
640	view	Oh yeah...the view was good, too.	1
