qid	text_a	text_b	label
402	dining room	The dining room is quietly elegant with no music to shout over -- how refreshing!	1
403	service	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	1
404	staff	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	1
405	meal	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	1
406	restaurant	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.	1
407	view	The view is breathtaking the service is top notch... the ambiance is wonderfull.	1
408	service	The view is breathtaking the service is top notch... the ambiance is wonderfull.	1
409	ambiance	The view is breathtaking the service is top notch... the ambiance is wonderfull.	1
410	staff	The staff offers impeccable service.	1
411	Lobster Bisque	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.	1
412	New England Chowder	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.	1
413	Lobster Bisque	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.	1
414	Prime Rib	My boyfriend had Prime Rib it was good .	1
415	bottles of Korbett	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 	1
416	food	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.	1
417	chicken vindaloo	If you like spicy food get the chicken vindaloo.	1
418	service	Go to Volare for 1st class service and terrific food.	1
419	food	Go to Volare for 1st class service and terrific food.	1
420	portions	The portions are large and the servers always surprise us with a different starter.	1
421	servers	The portions are large and the servers always surprise us with a different starter.	1
422	wine list	The wine list is excellent.	1
423	food	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
424	selection of wines	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
425	Chef's tasting menu	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
426	service	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	1
427	place	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	0
428	place	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	1
429	food	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	0
430	prixe fixe tasting menu	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	1
431	prixe fixe tasting menu	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	1
433	lemon salad	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.	0
434	menu	The menu is very limited - i think we counted 4 or 5 entrees.	0
435	grilled branzino	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.	0
437	Prune	Problem is nothing at Prune is particularly memorable.	0
438	place	This place is so much fun.	1
439	restaurant	Our family never expected such incredible entertainment in a restaurant.	1
440	food	Our food was great too!	1
441	portions	And really large portions.	1
442	staff	The staff was the friendliest that have seen in New York.	1
443	Jekyll and Hyde	If you want something really different than try Jekyll and Hyde.	1
444	food	The food was pretty tradional but it was hot and good with large portions.	1
445	portions	The food was pretty tradional but it was hot and good with large portions.	1
446	place	The place is a lot of fun.	1
447	characters	The characters really make for an enjoyable experience.	1
448	food	The food however, is what one might expect.	0
449	Jeckll and Hydes	However, I think Jeckll and Hydes t is one of those places that is fun to do once.	1
450	Service	Service was slow had to wait to order and get food although not crowded.	0
451	Drinks	Drinks way over priced.	0
453	pizza	Great pizza for lunch place.	1
454	Service	Service was quick.	1
455	pizza	The pizza was great.	1
456	iced tea	Have the iced tea.	1
457	fish	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	1
458	service	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	1
459	Delivery	Delivery is fast too.	1
460	service	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
461	seating	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
462	Delivery	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
463	sushi	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
464	bagel	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.	1
465	bagels	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	1
466	bagels	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	1
467	salads	They have a huge selection of different cream cheeses and all of their salads are great.	1
468	cream cheeses	They have a huge selection of different cream cheeses and all of their salads are great.	1
469	lox	The lox is always fresh too.	1
470	food	Not impressed with the food.	0
471	resturant	Prices too high for this cramped and unappealing resturant.	0
472	resturant	Prices too high for this cramped and unappealing resturant.	0
473	ambiance	Zero ambiance to boot.	0
474	place	I thought this place was totally overrated.	0
475	ambience	The ambience was nice, but service wasn't so great.	1
476	service	The ambience was nice, but service wasn't so great.	0
477	Shabu-Shabu Restaurant	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.	1
478	food	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	1
479	feel	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	1
480	Shabu-Shabu	Thius is a must for anyone who loves Shabu-Shabu.	1
481	atmosphere	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.	1
482	owner	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
483	staff	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
484	ambiance	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
485	menu	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	0
486	Taxan	Taxan delicious!	1
489	food	The location and ambience is Ok but the food is what makes up for it.	1
490	green curry with vegetables	Try green curry with vegetables.	1
492	ravioli	I had the best ravioli ever.	1
493	wine	The wine the service was very good too.	1
494	service	The wine the service was very good too.	1
495	trattoria	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.	1
496	trattoria	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.	1
497	food	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
498	dishes	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
499	specials	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
500	regular menu-fare	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
501	parmesean porcini souffle	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	1
502	lamb glazed with balsamic vinegar	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	1
503	candle-light	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
504	food	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
505	service	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
506	tables	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	0
507	food	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
508	wine	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
509	food	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
510	wine	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
511	marinara/arrabiatta sauce	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.	1
512	mozzarella en Carozza	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.	1
513	back room	Check out the secret back room.	1
514	Emilio	Thank You Emilio.	1
515	food	I found the food, service and value exceptional everytime I have been there.	1
516	service	I found the food, service and value exceptional everytime I have been there.	1
517	food	The food was authentic.	1
518	service	The service was excellent - friendly and attentive.	1
519	wine choices	Very good wine choices.	1
520	pizza	Who has room for Cheesesticks with the best pizza in NYC!	1
521	pepperoni	Get the pepperoni - YUM - and a family style salad.	1
522	family style salad	Get the pepperoni - YUM - and a family style salad.	1
523	staff	Great staff.	1
524	service	Always great service!	1
525	food	The food is good, I can't lie.	1
526	staff	But the staff was so horrible to us.	0
527	hostess	The hostess and the waitress were incredibly rude and did everything they could to rush us out.	0
528	waitress	The hostess and the waitress were incredibly rude and did everything they could to rush us out.	0
529	waitress	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	0
530	place	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	0
531	food	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	1
532	service	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	0
534	dishes	I ate here a week ago and found most dishes average at best and too expensive.	0
535	dishes	I ate here a week ago and found most dishes average at best and too expensive.	0
536	vegetarian dishes	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	0
537	non-veg selections	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	1
538	Decor	Decor is nice though service can be spotty.	1
539	service	Decor is nice though service can be spotty.	0
541	food	Most importantly, food is excellent.	1
542	sea bass	Try the sea bass.	1
543	Dal Bukhara	First of all Dal Bukhara Rocks.	1
544	food	I am happy i did the food was awsome.	1
545	kababs	and yes Dal Bukhara is so dam good and so are all the kababs.	1
546	Dal Bukhara	and yes Dal Bukhara is so dam good and so are all the kababs.	1
547	Haru on Park S	Haru on Park S is simply disgusting.	0
548	fish	The fish was not fresh and the rice tasted old and stale.	0
549	rice	The fish was not fresh and the rice tasted old and stale.	0
550	sushi	Quite frankly, this is some of the worst sushi I have ever tried.	0
551	sushi	honestly the worst sushi my husband and i had in our entire lives.	0
552	restaurant	not sure why this restaurant would be rated that highly.	0
553	all-u-can-eat sushi	the all-u-can-eat sushi is definitely in very poor quality.	0
554	menu	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
555	ingredients	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
556	fish	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
557	rice	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
558	soy sauce	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	0
559	rice	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	0
560	waitstaffs	the waitstaffs are nice though.	1
561	Roth's	I have been to Roth's twice and both times were very disappointing.	0
562	service	Both times I was extremely dissappointed by the service, which was boarderline rude.	0
563	dinner	The dinner was ok, nothing I would have again.	0
564	eggs benedict	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	0
565	meal	With the theater 2 blocks away we had a delicious meal in a beautiful room.	1
566	room	With the theater 2 blocks away we had a delicious meal in a beautiful room.	1
567	service	The service was attentive.	1
568	Planet Thai	Planet Thai is great!	1
569	food	We love the food, drinks, and atmosphere!	1
570	drinks	We love the food, drinks, and atmosphere!	1
571	atmosphere	We love the food, drinks, and atmosphere!	1
572	svc	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	0
573	restaurant	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	1
574	Pad Thai	Try the Pad Thai, it's fabulous and their prices are so cheap!	1
575	portions	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	1
576	food	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	1
577	sandwiches	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	0
578	sandwiches	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	0
579	atmosphere	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.	1
580	Chennai Garden	Chennai Garden is my favorite Indian restaurant in the city.	1
581	Indian	They have authentic Indian at amazin prices.	1
582	Indian	They have authentic Indian at amazin prices.	1
583	dishes	This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.	0
584	seats	The seats are uncomfortable if you are sitting against the wall on wooden benches.	0
585	restaurant	It's a rather cramped and busy restaurant and it closes early.	0
586	restaurant	It's a rather cramped and busy restaurant and it closes early.	0
587	cigar bar	Patroon features a nice cigar bar and has great staff.	1
588	staff	Patroon features a nice cigar bar and has great staff.	1
589	food	The food is tasty and portion sizes are appropriate.	1
590	portion sizes	The food is tasty and portion sizes are appropriate.	1
591	restaurant	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.	1
592	place	Not a great place for family or general dining.	0
593	PLACE	LLOOVVE THIS PLACE.	1
594	Food	Food is excellent.	1
595	Fish	Fish is so very fresh.	1
596	Waitstaff	Waitstaff are very friendly.	1
597	YUKA	Love YUKA.	1
598	seafood	Mermaid Inn is an overall good restaurant with really good seafood.	1
599	Mermaid Inn	Mermaid Inn is an overall good restaurant with really good seafood.	1
600	menu	The menu is limited but almost all of the dishes are excellent.	0
601	dishes	The menu is limited but almost all of the dishes are excellent.	1
602	lobster sandwich	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	1
603	spaghetti with Scallops and Shrimp	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	1
604	service	The service is good and ambience is good for a date or group outing.	1
605	ambience	The service is good and ambience is good for a date or group outing.	1
606	restaurant	The only fallback on this restaurant is the prices.	0
607	seafood	Even though its good seafood, the prices are too high.	1
608	seafood	Even though its good seafood, the prices are too high.	0
609	lobster sandwich	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	1
610	lobster sandwich	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	0
611	lobster sandwich	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	0
612	food	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
613	halibut special	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
614	steak	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
615	service	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
616	waiter	When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	1
617	waiter	Truly the mark of an attentive waiter.	1
618	restaurant	I highly recommend the restaurant based on our experience last night.	1
619	foods	We ate at this Thai place following the reviews but very unhappy with the foods.	0
620	foods	We thought that this place is using too much of MSG cooking in the foods.	0
621	jelly fish	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
622	drunken chicken	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
623	soupy dumplings	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
624	stir fry blue crab	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
625	food	The food is so cheap and the waiters are nice.	1
626	waiters	The food is so cheap and the waiters are nice.	1
627	food	Have frequented 'ino for several years and the food remains excellent.	1
628	Cheese plate	Cheese plate is a varied delight and great bargain at $10.	1
629	Cheese plate	Cheese plate is a varied delight and great bargain at $10.	1
630	Cheese plate	Cheese plate is a varied delight and great bargain at $10.	1
631	bruschettas	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
632	paninis	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
633	tramezzinis	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
634	asparagus, truffle oil, parmesan bruschetta	(The asparagus, truffle oil, parmesan bruschetta is a winner!)	1
635	Wine list	Wine list is extensive without being over-priced.	1
636	Wine list	Wine list is extensive without being over-priced.	1
637	specials	Be sure to try the seasonal, and always delicious, specials.	1
638	place	I loved this place!!	1
639	atmosphere	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	1
640	food	The food was very good, a great deal, and the place its self was great.	1
641	food	The food was very good, a great deal, and the place its self was great.	1
642	place	The food was very good, a great deal, and the place its self was great.	1
643	wait staff	The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.	1
644	people	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	0
645	Cafe Noir	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	1
646	service	The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.	0
647	waitress	The waitress, seems to be more concerned of looking good than actually waitressing.	0
648	manager	After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.	0
649	waitress	We did tip, I guess the model/waitress just wanted more and complained to the manager.	0
650	staff	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	0
651	Cafe Noir	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	1
652	Pizza	Pizza here is consistently good.	1
653	Salads	Salads are a delicious way to begin the meal.	1
654	calamari	You should pass on the calamari.	0
655	Decor	Decor is charming.	1
657	place	What a great place.	1
658	ambience	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	1
659	thai cuisine	I would definitely recommend SEA if you like thai cuisine!	1
660	customer service	I was here a few weeks back and we had the worst customer service experience at a restaurant ever.	0
661	gentleman	A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.	0
662	place	I absolutely Loved this place.	1
663	atmosphere	Excellent atmosphere, delicious dishes good and friendly service.	1
664	dishes	Excellent atmosphere, delicious dishes good and friendly service.	1
665	service	Excellent atmosphere, delicious dishes good and friendly service.	1
666	wine list	The wine list is also really nice.	1
667	place	I would highly recommend this place!	1
668	Casimir	I have been to Casimir over 5 times and I have always had a great time there.	1
669	food	The food is great and reasonably priced.	1
670	food	The food is great and reasonably priced.	1
671	hostess	I have tried to make reservations, but both times, the hostess didn't have my name.	0
672	outside table	If the weather is nice, try to snag an outside table.	1
673	staff	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	1
674	staff	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	0
675	unisex bathroom	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	0
676	caviar	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	1
677	waitstaff	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	1
678	waitstaff	Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.	1
679	caviar	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	1
680	service	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	1
681	restaurant	Nice Family owned traditional restaurant.	1
682	ingredients	Fresh ingredients and everything is made to order.	1
683	staff	Friendly staff that actually lets you enjoy your meal and the company you're with.	1
684	food	I found the food to be outstanding, particulary the salmon dish I had.	1
685	salmon dish	I found the food to be outstanding, particulary the salmon dish I had.	1
686	Change Mojito	I also ordered the Change Mojito, which was out of this world.	1
688	back patio	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	1
689	music	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	1
690	restaurant	Overall, excellent restaurant!	1
691	food	The food was good.	1
692	place	The place was nice and calm.	1
693	service	but the service was a bit slow.	0
694	buffet	The buffet had a nice selection.	1
695	food	The food was average or above including some surprising tasty dishes.	1
696	dishes	The food was average or above including some surprising tasty dishes.	1
697	Service	Service was also very good.	1
698	cheesecake	I got an excellent piece of cheesecake and we had several other nice pastries.	1
699	pastries	I got an excellent piece of cheesecake and we had several other nice pastries.	1
700	food	I would recommend Roxy's for that, but not for their food.	0
702	burgers	Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.	0
704	food	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	0
705	place	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	1
706	food	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	0
707	spice	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	0
708	Tom Kha soup	And the Tom Kha soup was pathetic.	0
709	Thai	If you want good authentic Thai this place is not the place to go.	0
710	food	We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.	1
711	pesto pizza	The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	1
712	spicy Italian cheese	The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	1
713	back garden sitting area	THe back garden sitting area is very pleasant, where you can see their personal herb garden.	1
714	lobster sandwich	We had the lobster sandwich and it was FANTASTIC.	1
715	scallops	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	1
716	sauce	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	1
717	martinis	We waited at the bar and had martinis that were just right.	1
718	food	love the food.	1
719	japanese comfort food	it's the only place you can get yummy authentic japanese comfort food.	1
720	place	I've lived in NY for 5 years and this place has it all.	1
721	food	Great food, good size menu, great service and an unpretensious setting.	1
722	menu	Great food, good size menu, great service and an unpretensious setting.	1
723	service	Great food, good size menu, great service and an unpretensious setting.	1
724	setting	Great food, good size menu, great service and an unpretensious setting.	1
725	dishes	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
726	lamb sausages	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
727	sardines with biscuits	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
728	large whole shrimp	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
729	pistachio ice cream	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
730	place	I'm glad I was introduced to this place and this is a rare gem in NY.	1
731	service	The service was excellent and the food was delicious.	1
732	food	The service was excellent and the food was delicious.	1
733	sushi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
734	ceviche mix (special)	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
735	crab dumplings	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
736	assorted sashimi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
737	sushi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
738	rolls	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
739	sake	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
740	banana tempura	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
741	spot	Definitely a great spot for a nice occasion or date.	1
742	Thai food	Average to good Thai food, but terrible delivery.	1
743	delivery	Average to good Thai food, but terrible delivery.	0
744	Thai restaurant	A Thai restaurant out of rice during dinner?	0
745	food	The food arrived 20 minutes after I called, cold and soggy.	0
746	place	This is a wonderful place on all stand points especially value ofr money.	1
747	place	This is a wonderful place on all stand points especially value ofr money.	1
748	service	An excellent service	1
749	waiter	We were greeted promptly by the waiter who was very nice and cordial.	1
750	food	The food looked very appetizing and delicious since it came on a variety of fancy plates.	1
751	Gulab Jamun (dessert)	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	1
752	restaurant	I thanked my friend who recommended me this restaurant and will certainly recommend it to others.	1
753	Service	Service here was great, food was fantastic.	1
754	food	Service here was great, food was fantastic.	1
755	Guacamole+shrimp appetizer	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	1
756	filet	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	1
757	frites	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	0
758	place	You cannot go wrong with this place.	1
759	food	The food is outstanding and the service is quick, friendly and very professional.	1
760	service	The food is outstanding and the service is quick, friendly and very professional.	1
761	crowd	Always a nice crowd, but never loud.	1
762	pizza place	I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.	1
763	pizza	By far, the best pizza in Manhattan.	1
764	crust	The crust is thin, the ingredients are fresh and the staff is friendly.	1
765	staff	The crust is thin, the ingredients are fresh and the staff is friendly.	1
766	ingredients	The crust is thin, the ingredients are fresh and the staff is friendly.	1
767	menu	The menu has so many fish items and oysters.	1
768	fish	The fish was really,really fresh.	1
769	mare	We all agreed that mare is one of the best seafood restaurants in New York.	1
770	pizzeria	I stumbled upon this great pizzeria as I explored my new neighborhood.	1
771	pizzas	All of the pizzas are terrific and the price is even better!	1
772	pizzas	All of the pizzas are terrific and the price is even better!	1
773	Sophia pizza	I highly recommend the Sophia pizza.	1
774	food	The food was mediocre at best but it was the horrible service that made me vow never to go back.	0
775	service	The food was mediocre at best but it was the horrible service that made me vow never to go back.	0
776	waiter	Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.	0
777	food	For the people who want great food plus great service, Roxy is a place to AVOID!	0
778	service	For the people who want great food plus great service, Roxy is a place to AVOID!	0
779	sushi	The first time the sushi was outstanding, the second time it was a little bland.	1
780	sushi	The first time the sushi was outstanding, the second time it was a little bland.	0
781	blond wood decor	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
782	premium sake	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
783	service	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
784	Mizu	Mizu is the Japenese find in Grammercy.	1
785	kitchen food	While their kitchen food is delicious, their Sushi is out of this world.	1
786	Sushi	While their kitchen food is delicious, their Sushi is out of this world.	1
787	rolls	Mizu is home to creative and unique rolls not to found anywhere else.	1
788	cuisine	Not only is the cuisine the best around, the service has always been attentive and charming.	1
789	service	Not only is the cuisine the best around, the service has always been attentive and charming.	1
790	Mizu	Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!	1
791	people	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	1
792	food	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	0
793	Thalia	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	1
794	smoked salmon and roe appetizer	I ordered the smoked salmon and roe appetizer and it was off flavor.	0
795	entree	The entree was bland and small, dessert was not inspired.	0
796	entree	The entree was bland and small, dessert was not inspired.	0
797	dessert	The entree was bland and small, dessert was not inspired.	0
798	menu	I expected quite a bit more from such an expensive menu.	0
799	menu	I expected quite a bit more from such an expensive menu.	0
800	view	The view is spectacular, and the food is great.	1
801	food	The view is spectacular, and the food is great.	1
802	strawberry daiquiries	Wonderful strawberry daiquiries as well!	1
803	Taiwanese food	Authentic Taiwanese food that's cheap... what more could you ask for?	1
