qid	text_a	text_b	label
408	sauce	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
409	cheese	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.	1
410	margherita pizza	Personally I like the margherita pizza better, but they are all good.	1
411	Restaurant	Possibly the Most Romantic Restaurant in the City	1
412	modern Japanese brasserie	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!	1
413	modern Japanese brasserie	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!	1
415	unmarked wooden doors	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	1
416	décor	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.	1
417	private booths	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	1
418	glass ceilings	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	1
419	BBE $29 fixe prix menu	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	1
420	BBE $29 fixe prix menu	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!	1
421	sashimi amuse bouche	We started off with a delightful sashimi amuse bouche.	1
422	Grilled Black Cod	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.	1
423	Grilled Salmon dish	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.	1
425	sake’s	The sake’s complimented the courses very well and is successfully easing me into the sake world.	1
427	matcha (powdered green tea) and blueberry cheesecake	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.	1
428	brasserie	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.	1
429	brasserie	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.	1
430	Zenkichi	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.	1
431	Zenkichi	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.	1
432	service	The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.	0
433	service	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	0
434	drinks	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	0
435	pita bread	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!	0
436	Shabu Shabu	Great Shabu Shabu	1
438	Shabu Shabu	But for the Shabu Shabu, you won't find much better in NY.	1
439	meat	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
440	sauces	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
441	service	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
442	meal	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
443	kimchi	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
444	salad	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.	1
445	Korean food	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
446	fusion twists	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
447	pork belly tacos	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.	1
448	hot dogs	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
449	pork croquette sandwich	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
450	bun	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	1
452	food	The food tasted very good.	1
453	family seafood entree	The family seafood entree was very good.	1
454	main entree	The main entree was also very good.	1
455	food	Price is high but the food is good, so I would come back again.	1
456	food	Price is high but the food is good, so I would come back again.	0
457	place	This place doesn't make any sense	0
458	decor	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	0
459	mirrored walls	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	0
460	place	This place is not inviting and the food is totally weird.	0
461	food	This place is not inviting and the food is totally weird.	0
462	japanese tapas	The concept of japanese tapas is newly created and clearly doesn't work.	0
463	food	The food they serve is not comforting, not appetizing and uncooked.	0
464	Food	Good Food	1
465	food	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	1
466	sitting space	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.	0
467	place	Over all it was a very nice romantic place .	1
468	place	Over all it was a very nice romantic place .	1
469	Pacifico	A coworker and I tried Pacifico after work a few Fridays and loved it.	1
470	atmosphere	The atmosphere was great.	1
471	food	The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.	1
474	restaurant	I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.	1
475	patio	Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.	1
476	servers	The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.	0
477	server	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	0
478	appetizer	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).	1
479	food	Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.	1
480	fit-out	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
481	furnishings	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
482	wine list	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)	1
483	palce	How is this palce still open?	0
484	chicken	I took one look at the chicken and I was appalled.	0
485	salmon	I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.	0
486	salmon	I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.	0
487	waitress	At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.	0
488	spinach	So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.	0
489	manager	This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.	0
490	manager	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	0
491	drinks	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	1
492	appetizers	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.	1
493	STAFF	THIS STAFF SHOULD BE FIRED.	0
494	margherita pizza	cirspy crust margherita pizza	1
495	pizza	it was really good pizza.	1
496	crust	the crust was imazingly cooked well and pizza was fully loaded:):):)	1
497	pizza	the crust was imazingly cooked well and pizza was fully loaded:):):)	1
498	Restaurant	Single Worst Restaurant in Manhattan	0
499	decor	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
500	pita	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
501	hummus	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
502	grilled octopus	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.	1
503	place	If I could give 0 stars I would do so for this place.	0
504	place	This place...god where do i begin.	0
505	scene	It is quite a spectacular scene i'll give them that.	1
507	eggplant	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	0
508	eggplant	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!	0
509	place	How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.	0
510	Hot Dogs	Great Hot Dogs!	1
511	food	Though it's been crowded most times I've gone here, Bark always delivers on their food.	1
513	hot dogs	The hot dogs are top notch, and they're Slamwich is amazing!	1
514	Slamwich	The hot dogs are top notch, and they're Slamwich is amazing!	1
515	Bark	Going to Bark is always worth the train ride, and will make your tongue and belly very happy!	1
516	menu	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.	0
517	spot	But nonetheless--great spot, great food.	1
518	food	But nonetheless--great spot, great food.	1
519	food	Fabulous food - if the front of house staff don't put you off – 	1
520	front of house staff	Fabulous food - if the front of house staff don't put you off – 	0
521	waiters	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	1
522	front of house staff	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	0
523	fish dishes	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 	1
524	BFC	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!	0
525	front of house staff	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!	0
526	girl	The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. 	0
527	staff	I'd be horrified if my staff were turning away customers so early and so rudely!	0
528	girl	There's another girl who I can't describe, she is about 5'6 with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. 	0
529	service	Considering you will spend at least $60 a head, I expect better service. 	0
530	Maitre-D	Maitre-D-Eat and get out	0
531	food	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	1
532	service	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	1
533	maitre-D	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.	0
534	bottle of wine	While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.	1
535	frontman	This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.	0
536	maitre-D	A word to the wise: you can't dine here and disturb the maitre-D's sense of  table turnover, as whacked as it is, or else.	0
537	meal	Best meal in a long time!	1
538	Mussles	Mussles and calamari were superb Saturday evening.	1
539	calamari	Mussles and calamari were superb Saturday evening.	1
540	Lamb special	I had the Lamb special which was perfect.	1
541	flank steak	My father had the flank steak which was very good, and my mother had the swordfish.	1
542	The Four Seasons restaurant	The Four Seasons restaurant is a great experience.	1
543	food	The food is great and the environment is even better.	1
544	environment	The food is great and the environment is even better.	1
545	Hot Dogs	Taking Hot Dogs to the next level	1
546	Bark	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.	0
547	hot dog	At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.	1
548	hot dog	Here the hot dog is elevated to the level of a real entree with numerous variations available.	1
549	hot dog	Here the hot dog is elevated to the level of a real entree with numerous variations available.	1
550	Atmosphere	Great Atmosphere	1
551	fish tacos	I highly recommend the fish tacos, everything else was ok.	1
552	atmosphere	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.	1
553	fire place	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.	1
554	service	Poor service and management	0
555	management	Poor service and management	0
556	place	Don’t go to this place!	0
557	Casa la Femme	Had an awful experience at Casa la Femme on a Saturday dinner.	0
558	manager	The manager was rude and handled the situation extremely poorly.	0
559	restaurant	Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.	0
561	staff	There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.	0
562	staff	Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.	0
563	bread	The bread was stale, the salad was overpriced and empty.	0
564	salad	The bread was stale, the salad was overpriced and empty.	0
565	salad	The bread was stale, the salad was overpriced and empty.	0
566	pasta	The pasta was well cooked, didn't have enough sauce though or flavor.	1
567	pasta	The pasta was well cooked, didn't have enough sauce though or flavor.	0
568	pasta	The pasta was well cooked, didn't have enough sauce though or flavor.	0
569	hostess	The hostess was rude and I got a distinct feeling that they did not want to serve us.	0
570	bartender	The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.	0
571	waitress	I asked for a menu and the same waitress looked at my like I was insane.	0
572	waitress	I was shocked that my friends wanted to stay after the waitress said, can I help you and how many are in your party.	0
573	staff	Shame on this place for the horrible rude staff and non-existent customer service.	0
574	customer service	Shame on this place for the horrible rude staff and non-existent customer service.	0
575	staff	bad staff	0
576	place	I generally like this place.	1
577	food	The food is good.	1
578	space	The design of the space is good.	1
579	service	But the service is HORRID!	0
580	waitress	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.	0
581	waiter	I was there for brunch recently, and we were tag teamed by a waitress and a waiter.	0
582	waiter	The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.	0
583	waitress	The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).	0
584	place	I wish I could like this place more, and I wish someone would retrain the staff.	0
585	staff	I wish I could like this place more, and I wish someone would retrain the staff.	0



