qid	text_a	text_b	label
386	service	Go to Volare for 1st class service and terrific food.	1
387	food	Go to Volare for 1st class service and terrific food.	1
388	portions	The portions are large and the servers always surprise us with a different starter.	1
389	servers	The portions are large and the servers always surprise us with a different starter.	1
390	wine list	The wine list is excellent.	1
391	food	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
392	selection of wines	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
393	Chef's tasting menu	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	1
394	service	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	1
395	place	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	0
396	food	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	0
397	prixe fixe tasting menu	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	1
398	food	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.	2
399	lemon salad	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.	0
400	menu	The menu is very limited - i think we counted 4 or 5 entrees.	0
401	grilled branzino	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.	0
402	decor	The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.	2
403	Prune	Problem is nothing at Prune is particularly memorable.	0
404	place	This place is so much fun.	1
405	restaurant	Our family never expected such incredible entertainment in a restaurant.	1
406	food	Our food was great too!	1
407	portions	And really large portions.	1
408	staff	The staff was the friendliest that have seen in New York.	1
409	Jekyll and Hyde	If you want something really different than try Jekyll and Hyde.	1
410	food	The food was pretty tradional but it was hot and good with large portions.	1
411	portions	The food was pretty tradional but it was hot and good with large portions.	1
412	place	The place is a lot of fun.	1
413	characters	The characters really make for an enjoyable experience.	1
414	food	The food however, is what one might expect.	0
415	Jeckll and Hydes	However, I think Jeckll and Hydes t is one of those places that is fun to do once.	1
416	Service	Service was slow had to wait to order and get food although not crowded.	0
417	Drinks	Drinks way over priced.	0
418	Food	Food was good not great not worth the wait or another visit	2
419	pizza	Great pizza for lunch place.	1
420	Service	Service was quick.	1
421	pizza	The pizza was great.	1
422	iced tea	Have the iced tea.	1
423	fish	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	1
424	service	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.	1
425	Delivery	Delivery is fast too.	1
426	service	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
427	seating	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
428	Delivery	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
429	sushi	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.	1
430	bagel	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.	1
431	bagels	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	1
432	salads	They have a huge selection of different cream cheeses and all of their salads are great.	1
433	cream cheeses	They have a huge selection of different cream cheeses and all of their salads are great.	1
434	lox	The lox is always fresh too.	1
435	food	Not impressed with the food.	0
436	resturant	Prices too high for this cramped and unappealing resturant.	0
437	ambiance	Zero ambiance to boot.	0
438	place	I thought this place was totally overrated.	0
439	ambience	The ambience was nice, but service wasn't so great.	1
440	service	The ambience was nice, but service wasn't so great.	0
441	Shabu-Shabu Restaurant	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.	1
442	food	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	1
443	feel	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.	1
444	Shabu-Shabu	Thius is a must for anyone who loves Shabu-Shabu.	1
445	atmosphere	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.	1
446	owner	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
447	staff	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
448	ambiance	The owner and staff are all Japanese as well and that adds to the entire ambiance.	1
449	menu	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.	0
450	Taxan	Taxan delicious!	1
451	location	The location and ambience is Ok but the food is what makes up for it.	2
452	ambience	The location and ambience is Ok but the food is what makes up for it.	2
453	food	The location and ambience is Ok but the food is what makes up for it.	1
454	green curry with vegetables	Try green curry with vegetables.	1
455	service	The service is ok, some of the people didn't get what they asked for.	2
456	ravioli	I had the best ravioli ever.	1
457	wine	The wine the service was very good too.	1
458	service	The wine the service was very good too.	1
459	trattoria	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.	1
460	food	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
461	dishes	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
462	specials	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
463	regular menu-fare	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.	1
464	parmesean porcini souffle	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	1
465	lamb glazed with balsamic vinegar	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	1
466	candle-light	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
467	food	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
468	service	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	1
469	tables	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.	0
470	food	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
471	wine	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
472	food	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
473	wine	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	1
474	marinara/arrabiatta sauce	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.	1
475	mozzarella en Carozza	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.	1
476	back room	Check out the secret back room.	1
477	Emilio	Thank You Emilio.	1
478	food	I found the food, service and value exceptional everytime I have been there.	1
479	service	I found the food, service and value exceptional everytime I have been there.	1
480	food	The food was authentic.	1
481	service	The service was excellent - friendly and attentive.	1
482	wine choices	Very good wine choices.	1
483	pizza	Who has room for Cheesesticks with the best pizza in NYC!	1
484	pepperoni	Get the pepperoni - YUM - and a family style salad.	1
485	family style salad	Get the pepperoni - YUM - and a family style salad.	1
486	staff	Great staff.	1
487	service	Always great service!	1
488	food	The food is good, I can't lie.	1
489	staff	But the staff was so horrible to us.	0
490	hostess	The hostess and the waitress were incredibly rude and did everything they could to rush us out.	0
491	waitress	The hostess and the waitress were incredibly rude and did everything they could to rush us out.	0
492	place	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	0
493	food	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	1
494	service	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	0
495	Amma	Amma is nothing special.	2
496	dishes	I ate here a week ago and found most dishes average at best and too expensive.	0
497	vegetarian dishes	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	0
498	non-veg selections	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	1
499	Decor	Decor is nice though service can be spotty.	1
500	service	Decor is nice though service can be spotty.	0
501	place	This place is always packed.	2
502	food	Most importantly, food is excellent.	1
503	sea bass	Try the sea bass.	1
504	Dal Bukhara	First of all Dal Bukhara Rocks.	1
505	food	I am happy i did the food was awsome.	1
506	kababs	and yes Dal Bukhara is so dam good and so are all the kababs.	1
507	Dal Bukhara	and yes Dal Bukhara is so dam good and so are all the kababs.	1
508	Haru on Park S	Haru on Park S is simply disgusting.	0
509	fish	The fish was not fresh and the rice tasted old and stale.	0
510	rice	The fish was not fresh and the rice tasted old and stale.	0
511	sushi	Quite frankly, this is some of the worst sushi I have ever tried.	0
512	restaurant	not sure why this restaurant would be rated that highly.	0
513	all-u-can-eat sushi	the all-u-can-eat sushi is definitely in very poor quality.	0
514	menu	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
515	ingredients	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
516	fish	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
517	rice	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	0
518	soy sauce	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	0
519	rice	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	0
520	waitstaffs	the waitstaffs are nice though.	1
521	Roth's	I have been to Roth's twice and both times were very disappointing.	0
522	service	Both times I was extremely dissappointed by the service, which was boarderline rude.	0
523	dinner	The dinner was ok, nothing I would have again.	0
524	eggs benedict	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	0
525	meal	With the theater 2 blocks away we had a delicious meal in a beautiful room.	1
526	room	With the theater 2 blocks away we had a delicious meal in a beautiful room.	1
527	service	The service was attentive.	1
528	Planet Thai	Planet Thai is great!	1
529	food	We love the food, drinks, and atmosphere!	1
530	drinks	We love the food, drinks, and atmosphere!	1
531	atmosphere	We love the food, drinks, and atmosphere!	1
532	svc	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	0
533	restaurant	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	1
534	Pad Thai	Try the Pad Thai, it's fabulous and their prices are so cheap!	1
535	portions	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	1
536	food	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	1
537	sandwiches	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	0
538	atmosphere	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.	1
539	Chennai Garden	Chennai Garden is my favorite Indian restaurant in the city.	1
540	Indian	They have authentic Indian at amazin prices.	1
541	dishes	This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.	0
542	seats	The seats are uncomfortable if you are sitting against the wall on wooden benches.	0
543	restaurant	It's a rather cramped and busy restaurant and it closes early.	0
544	cigar bar	Patroon features a nice cigar bar and has great staff.	1
545	staff	Patroon features a nice cigar bar and has great staff.	1
546	food	The food is tasty and portion sizes are appropriate.	1
547	portion sizes	The food is tasty and portion sizes are appropriate.	1
548	restaurant	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.	1
549	place	Not a great place for family or general dining.	0
550	PLACE	LLOOVVE THIS PLACE.	1
551	Food	Food is excellent.	1
552	Fish	Fish is so very fresh.	1
553	Waitstaff	Waitstaff are very friendly.	1
554	YUKA	Love YUKA.	1
555	seafood	Mermaid Inn is an overall good restaurant with really good seafood.	1
556	Mermaid Inn	Mermaid Inn is an overall good restaurant with really good seafood.	1
557	menu	The menu is limited but almost all of the dishes are excellent.	0
558	dishes	The menu is limited but almost all of the dishes are excellent.	1
559	lobster sandwich	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	1
560	spaghetti with Scallops and Shrimp	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	1
561	service	The service is good and ambience is good for a date or group outing.	1
562	ambience	The service is good and ambience is good for a date or group outing.	1
563	restaurant	The only fallback on this restaurant is the prices.	0
564	seafood	Even though its good seafood, the prices are too high.	1
565	lobster sandwich	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	1
566	food	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
567	halibut special	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
568	steak	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
569	service	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1
570	waiter	When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	1
571	restaurant	I highly recommend the restaurant based on our experience last night.	1
572	foods	We ate at this Thai place following the reviews but very unhappy with the foods.	0
573	jelly fish	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
574	drunken chicken	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
575	soupy dumplings	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
576	stir fry blue crab	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	1
577	food	The food is so cheap and the waiters are nice.	1
578	waiters	The food is so cheap and the waiters are nice.	1
579	food	Have frequented 'ino for several years and the food remains excellent.	1
580	Cheese plate	Cheese plate is a varied delight and great bargain at $10.	1
581	bruschettas	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
582	paninis	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
583	tramezzinis	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	1
584	asparagus, truffle oil, parmesan bruschetta	(The asparagus, truffle oil, parmesan bruschetta is a winner!)	1
585	Wine list	Wine list is extensive without being over-priced.	1
586	specials	Be sure to try the seasonal, and always delicious, specials.	1
587	place	I loved this place!!	1
588	atmosphere	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	1
589	food	The food was very good, a great deal, and the place its self was great.	1
590	place	The food was very good, a great deal, and the place its self was great.	1
591	wait staff	The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.	1
592	people	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	0
593	Cafe Noir	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	1
594	service	The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.	0
595	waitress	The waitress, seems to be more concerned of looking good than actually waitressing.	0
596	manager	After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.	0
597	waitress	We did tip, I guess the model/waitress just wanted more and complained to the manager.	0
598	staff	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	0
599	Cafe Noir	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	1
600	Pizza	Pizza here is consistently good.	1
601	Salads	Salads are a delicious way to begin the meal.	1
602	calamari	You should pass on the calamari.	0
603	Decor	Decor is charming.	1
604	Service	Service is average.	2
605	place	What a great place.	1
606	ambience	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	1
607	thai cuisine	I would definitely recommend SEA if you like thai cuisine!	1
608	customer service	I was here a few weeks back and we had the worst customer service experience at a restaurant ever.	0
609	gentleman	A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.	0
610	place	I absolutely Loved this place.	1
611	atmosphere	Excellent atmosphere, delicious dishes good and friendly service.	1
612	dishes	Excellent atmosphere, delicious dishes good and friendly service.	1
613	service	Excellent atmosphere, delicious dishes good and friendly service.	1
614	wine list	The wine list is also really nice.	1
615	place	I would highly recommend this place!	1
616	Casimir	I have been to Casimir over 5 times and I have always had a great time there.	1
617	food	The food is great and reasonably priced.	1
618	hostess	I have tried to make reservations, but both times, the hostess didn't have my name.	0
619	outside table	If the weather is nice, try to snag an outside table.	1
620	staff	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	1
621	unisex bathroom	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	0
622	caviar	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	1
623	waitstaff	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	1
624	caviar	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	1
625	service	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	1
626	restaurant	Nice Family owned traditional restaurant.	1
627	ingredients	Fresh ingredients and everything is made to order.	1
628	staff	Friendly staff that actually lets you enjoy your meal and the company you're with.	1
629	food	I found the food to be outstanding, particulary the salmon dish I had.	1
630	salmon dish	I found the food to be outstanding, particulary the salmon dish I had.	1
631	Change Mojito	I also ordered the Change Mojito, which was out of this world.	1
632	dim sum	My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.	2
633	back patio	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	1
634	music	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	1
635	restaurant	Overall, excellent restaurant!	1
636	food	The food was good.	1
637	place	The place was nice and calm.	1
638	service	but the service was a bit slow.	0
639	buffet	The buffet had a nice selection.	1
640	food	The food was average or above including some surprising tasty dishes.	1
641	dishes	The food was average or above including some surprising tasty dishes.	1
642	Service	Service was also very good.	1
643	cheesecake	I got an excellent piece of cheesecake and we had several other nice pastries.	1
644	pastries	I got an excellent piece of cheesecake and we had several other nice pastries.	1
645	food	I would recommend Roxy's for that, but not for their food.	0
646	cheeseburgers	My son and his girlfriend both wanted cheeseburgers and they were huge!	2
647	burgers	Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.	0
648	pastrami sandwich on a roll	I had a huge pastrami sandwich on a roll.	2
649	food	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	0
650	place	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	1
651	food	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	0
652	spice	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	0
653	Tom Kha soup	And the Tom Kha soup was pathetic.	0
654	Thai	If you want good authentic Thai this place is not the place to go.	0
655	food	We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.	1
656	pesto pizza	The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	1
657	spicy Italian cheese	The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	1
658	back garden sitting area	THe back garden sitting area is very pleasant, where you can see their personal herb garden.	1
659	lobster sandwich	We had the lobster sandwich and it was FANTASTIC.	1
660	scallops	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	1
661	sauce	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	1
662	martinis	We waited at the bar and had martinis that were just right.	1
663	food	love the food.	1
664	japanese comfort food	it's the only place you can get yummy authentic japanese comfort food.	1
665	place	I've lived in NY for 5 years and this place has it all.	1
666	food	Great food, good size menu, great service and an unpretensious setting.	1
667	menu	Great food, good size menu, great service and an unpretensious setting.	1
668	service	Great food, good size menu, great service and an unpretensious setting.	1
669	setting	Great food, good size menu, great service and an unpretensious setting.	1
670	dishes	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
671	lamb sausages	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
672	sardines with biscuits	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
673	large whole shrimp	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
674	pistachio ice cream	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	1
675	place	I'm glad I was introduced to this place and this is a rare gem in NY.	1
676	service	The service was excellent and the food was delicious.	1
677	food	The service was excellent and the food was delicious.	1
678	sushi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
679	ceviche mix (special)	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
680	crab dumplings	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
681	assorted sashimi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
682	sushi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
683	rolls	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
684	sake	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
685	banana tempura	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1
686	spot	Definitely a great spot for a nice occasion or date.	1
687	Thai food	Average to good Thai food, but terrible delivery.	1
688	delivery	Average to good Thai food, but terrible delivery.	0
689	Thai restaurant	A Thai restaurant out of rice during dinner?	0
690	food	The food arrived 20 minutes after I called, cold and soggy.	0
691	place	This is a wonderful place on all stand points especially value ofr money.	1
692	service	An excellent service	1
693	waiter	We were greeted promptly by the waiter who was very nice and cordial.	1
694	food	The food looked very appetizing and delicious since it came on a variety of fancy plates.	1
695	Gulab Jamun (dessert)	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	1
696	restaurant	I thanked my friend who recommended me this restaurant and will certainly recommend it to others.	1
697	Service	Service here was great, food was fantastic.	1
698	food	Service here was great, food was fantastic.	1
699	Guacamole+shrimp appetizer	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	1
700	filet	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	1
701	frites	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	0
702	place	You cannot go wrong with this place.	1
703	food	The food is outstanding and the service is quick, friendly and very professional.	1
704	service	The food is outstanding and the service is quick, friendly and very professional.	1
705	crowd	Always a nice crowd, but never loud.	1
706	pizza place	I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.	1
707	pizza	By far, the best pizza in Manhattan.	1
708	crust	The crust is thin, the ingredients are fresh and the staff is friendly.	1
709	staff	The crust is thin, the ingredients are fresh and the staff is friendly.	1
710	ingredients	The crust is thin, the ingredients are fresh and the staff is friendly.	1
711	menu	The menu has so many fish items and oysters.	1
712	fish	The fish was really,really fresh.	1
713	mare	We all agreed that mare is one of the best seafood restaurants in New York.	1
714	pizzeria	I stumbled upon this great pizzeria as I explored my new neighborhood.	1
715	pizzas	All of the pizzas are terrific and the price is even better!	1
716	Sophia pizza	I highly recommend the Sophia pizza.	1
717	food	The food was mediocre at best but it was the horrible service that made me vow never to go back.	0
718	service	The food was mediocre at best but it was the horrible service that made me vow never to go back.	0
719	waiter	Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.	0
720	food	For the people who want great food plus great service, Roxy is a place to AVOID!	0
721	service	For the people who want great food plus great service, Roxy is a place to AVOID!	0
722	sushi	The first time the sushi was outstanding, the second time it was a little bland.	1
723	blond wood decor	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
724	premium sake	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
725	service	The blond wood decor is very soothing, the premium sake is excellent and the service is great.	1
726	Mizu	Mizu is the Japenese find in Grammercy.	1
727	kitchen food	While their kitchen food is delicious, their Sushi is out of this world.	1
728	Sushi	While their kitchen food is delicious, their Sushi is out of this world.	1
729	rolls	Mizu is home to creative and unique rolls not to found anywhere else.	1
730	cuisine	Not only is the cuisine the best around, the service has always been attentive and charming.	1
731	service	Not only is the cuisine the best around, the service has always been attentive and charming.	1
732	Mizu	Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!	1
733	people	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	1
734	food	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	0
735	Thalia	Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	1
736	smoked salmon and roe appetizer	I ordered the smoked salmon and roe appetizer and it was off flavor.	0
737	entree	The entree was bland and small, dessert was not inspired.	0
738	dessert	The entree was bland and small, dessert was not inspired.	0
739	menu	I expected quite a bit more from such an expensive menu.	0
740	view	The view is spectacular, and the food is great.	1
741	food	The view is spectacular, and the food is great.	1
742	strawberry daiquiries	Wonderful strawberry daiquiries as well!	1
743	Taiwanese food	Authentic Taiwanese food that's cheap... what more could you ask for?	1
744	cold appetizer dishes	The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.	1
745	food	delicious simple food in nice outdoor atmosphere.	1
746	outdoor atmosphere	delicious simple food in nice outdoor atmosphere.	1
747	wait staff	Kind, attentive wait staff.	1
748	scallops	I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	1
749	mahi mahi (on saffron risotto	I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	1
750	chicken and mashed potatos	My friend devoured her chicken and mashed potatos.	1
751	crab cakes	Delicious crab cakes too.	1
752	garden	Even if the food wasn't this good, the garden is a great place to sit outside and relax.	1
753	food	Even if the food wasn't this good, the garden is a great place to sit outside and relax.	1
754	joint	Great neighborhood joint.	1
755	selection of thin crust pizza	This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	1
756	pizza place	This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	1
757	Basil slice	This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	1
758	calzones	Their calzones are horrific, bad, vomit-inducing, YUCK.	0
759	counter service	The counter service is bad.	0
760	PIZZA 33	NO PIZZA 33 for me!	0
761	dosas	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	0
762	sandwiches	The sandwiches are dry, tasteless and way overpriced.	0
763	place	Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	0
764	room	Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	0
765	clerks	Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	0
766	place	Seriously, this place kicks ass.	1
767	atmosphere	The atmosphere is unheralded, the service impecible, and the food magnificant.	1
768	service	The atmosphere is unheralded, the service impecible, and the food magnificant.	1
769	food	The atmosphere is unheralded, the service impecible, and the food magnificant.	1
770	Italian food	Best Italian food I ever had (and being Italian, that means alot).	1
771	place	This is such a lovely, peaceful place to eat outside.	1
772	restaurant	The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.	1
773	food	The food is good, especially their more basic dishes, and the drinks are delicious.	1
774	basic dishes	The food is good, especially their more basic dishes, and the drinks are delicious.	1
775	drinks	The food is good, especially their more basic dishes, and the drinks are delicious.	1
776	place	This is a great place to take out-of-towners, and perfect for watching the sunset.	1
777	sushi	Great sushi experience.	1
778	apppetizers	Unique apppetizers.	1
779	sushimi cucumber roll	Try sushimi cucumber roll.	1
