qid	text_a	text_b	label
312	Roe	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
313	Scallop	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
314	Oysters	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
315	Toro	Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.	1
316	place	There is only one place on the east coast that has it all, plus a lot more.	1
317	BLUE RIBBON SUSHI	Bring your cell phone cause you may have to wait to get into the best sushi restaurant in the world: BLUE RIBBON SUSHI.	1
318	tuna	Hands down, the best tuna I have ever had.	1
319	Blue Ribbon	Blue Ribbon lives up to it's fantastic reputation.	1
320	sushi	Great value sushi with high quality & nice setting.	1
321	setting	Great value sushi with high quality & nice setting.	1
322	rolls	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
323	smoked yellowtail	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
324	Chef's Choice for sushi	Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.	1
325	customer service	Poor customer service/poor pizza.	0
326	pizza	Poor customer service/poor pizza.	0
327	service	– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.	0
328	food	– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.	0
329	pizza	I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.	0
330	location	The only positive thing about Mioposto is the nice location.	1
331	Mioposto	The only positive thing about Mioposto is the nice location.	0
332	place	I was frankly shocked when I read the bad reviews - this place is fantastic; it has not let us down in any way, and we've eaten here more than 10 times.	1
333	food	The food is fantastic, and the waiting staff has been perfect every single time we've been there.	1
334	waiting staff	The food is fantastic, and the waiting staff has been perfect every single time we've been there.	1
335	wait	The only problem would be the wait, but we usually just have a drink in the front while waiting.	2
336	Seafood	Seafood Plus	1
337	appetizer of oysters, lobster, crab (small size)	The appetizer of oysters, lobster, crab (small size) made a perfect entre for my wife.	1
338	Seabass on lobster risotto	Seabass on lobster risotto was the best.	1
339	Caesar salad	Caesar salad was superb.	1
340	bottle of wine	Great bottle of wine.	1
341	dessert	Leave room for dessert.	1
342	food	The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.	2
343	service	The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.	0
344	waitress	We had a very hard time getting the waitress' attention and finally had to get up and go inside to speak to a manager.	0
345	owner	As it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20% discount on our bill.	0
346	PLACE	AVOID THE PLACE	0
347	atmosphere	When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!	1
348	service	When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!	0
349	restaurant	I went home & looked them up online again where I discovered there is a link for a give away that doesn't work so emailed the restaurant about the non existent service & deceptive link.	0
350	bar keep	After sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she'd be right with us.	0
351	service	We left without ever getting service.	0
352	Crab Cakes	Best Crab Cakes in Town	1
353	cakes	– Thats a big statement considering I've been pulling crab traps and making the cakes myself since I was about seven - but something about these little devils gets better every time.	1
354	place	If you can, come to this place by boat and make it a whole evening.	1
355	seasonal fish	Great seasonal fish and seafood, with a classy waterfront setting.	1
356	seafood	Great seasonal fish and seafood, with a classy waterfront setting.	1
357	waterfront setting	Great seasonal fish and seafood, with a classy waterfront setting.	1
358	Pizza	Great Pizza, Poor Service	1
359	Service	Great Pizza, Poor Service	0
360	pizza	– Love their pizza, especially the mushroom pizza.	1
361	mushroom pizza	– Love their pizza, especially the mushroom pizza.	1
362	caeser salad	Also love their caeser salad.	1
363	servers	Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.	0
364	young woman	Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.	0
365	waitstaff	Management should really take notice and train their waitstaff and teach them some proper manners.	0
366	Management	Management should really take notice and train their waitstaff and teach them some proper manners.	0
367	pizza	Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.	1
368	service	Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.	0
369	place	It's a great little place with tons of potential to be a neighborhood joint if the service weren't so impersonal and corporate-like.	1
370	service	It's a great little place with tons of potential to be a neighborhood joint if the service weren't so impersonal and corporate-like.	0
371	Breakfast	Great Breakfast	1
372	breakfast	– This place is famous for their breakfast.	1
373	food	The food is great and they make a mean bloody mary.	1
374	bloody mary	The food is great and they make a mean bloody mary.	1
375	breakfast	I love breakfast here.	1
376	crab eggs benedict	Their crab eggs benedict is addicting.	1
377	menu items	All their menu items are a hit, and they serve mimosas.	1
378	chinese food	best chinese food i have tasted in a long time	1
379	ambiance	the ambiance of the restaurant was nice and good for fine dinning.	1
380	staff	the staff was very nice and courteous and obviously chinese.	1
381	prawns	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
382	batter	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
383	walnuts	so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.	1
384	honey walnyt prawns	best honey walnyt prawns that we have every tasted.	1
385	brocollis	the brocollis were so fresh and tasty.	1
386	scallops	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
387	prawns	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
388	brocolli	i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.	1
389	mango ginger creme brulee	for desert we had the mango ginger creme brulee... oh la la yummy!!!	1
390	restaurant	we are for sure coming back to this restaurant.	1
391	portions	Chintzy portions	0
392	sushi	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	1
393	restaurant	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	0
394	sushi	– The sushi here is perfectly good, but for $5 a piece, either the slices of fish should be larger, or there should be no pretense that this is a moderately priced restaurant (even for NYC).	0
395	restaurant	I'm astonished that this restaurant is categorized as $$$ rather than $$$$.	0
396	service	Terrible service, food ok, pricey	0
397	food	Terrible service, food ok, pricey	2
398	service	In other words, if they aren't making $$ off of you then you don't rate high on their 'service scale'.	0
399	Food	Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	2
400	restaurant	Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.	0
401	location	If I needed to name some they would include the location to the beach or Golden Gate park.	1
402	feel	Another plus is the open feel of the restaurant with glass walls on all sides.	1
403	glass walls	Another plus is the open feel of the restaurant with glass walls on all sides.	1
404	Spanish Mackeral special appetizer	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
405	box sushi	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
406	eel with avodcao	Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).	1
407	omikase	As usual the omikase didn't disappoint in freshness, although it scored low on creativity and selection.	1
408	specialty rolls	Their specialty rolls are impressive, though I can't remember what we had.	1
409	selection of sakes	Great selection of sakes.	1
410	Green tea creme brulee	Green tea creme brulee gets better each time I have it.	1
411	sushi	It isn't the cheapest sushi but has been worth it every time.	2
412	customer service	Very poor customer service.	0
413	location along the marina in Long Beach	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	1
414	food	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	2
415	customer service	– Schooner or Later's charming location along the marina in Long Beach and average food does not, unfortunately, compensate for its very poor customer service.	0
416	food	While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.	1
417	restaurant staff	While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.	0
418	waitress	After one member of our party had been bumped repeatedly by a waitress, a polite request that he not be bumped sent the waitress into an abusive rant.	0
419	manager	A brief conversation with the manager at the end of the meal was the greatest disappointment--to say we had been blown off would be an understatement.	0
420	sushi	you are with a hot date and he/she has an urge for sushi...then this might be the place.	1
421	fish	the fish was fresh, though it was cut very thin.	1
422	service	great service.	1
423	sake selection	good sake selection.	1
424	Dungeness crabs	Dungeness crabs here!	1
425	seafood dinners	– Ray's is THE place to go for high quality seafood dinners.	1
426	Rays	We were only in Seattle for one night and I'm so glad we picked Rays for dinner!	1
427	Dungeness crabs	I love Dungeness crabs and at Ray's you can get them served in about 6 different ways!	1
428	black cod in sake kasu	We shared the family platter and I especially enjoyed the black cod in sake kasu.	1
429	dessert of a port and chocolate tasting	I ended the meal with the unusual dessert of a port and chocolate tasting....yummy!	1
430	service	And the service was simply spendid - quite a delight.	1
431	Breakfast	Great Breakfast	1
432	drinks	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
433	corn beef hash	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
434	coffee	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
435	B Fast burritos	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
436	menu	– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.	1
437	service	The service is fantastic at this fun place.	1
438	place	The service is fantastic at this fun place.	1
439	Standby	Best Neighborhood Standby.	1
440	spot	In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.	1
441	music	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
442	bar tenders	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
443	atmosphere	The music is great, no night better or worse, the bar tenders are generous with the pouring, and the lighthearted atmosphere will lifts you spirits.	1
444	cheese fries	Oh, and the cheese fries are awesome!	1
445	Food	Good Food, Great Service, Average Prices (For the Strip)	1
446	Service	Good Food, Great Service, Average Prices (For the Strip)	1
447	price fixed pre-show dinner	– I decided to eat at Stack because of their price fixed pre-show dinner.	2
448	wood decor	When I walked in, I was taken aback by their incredible wood decor.	1
449	music	The music playing was very hip, 20-30 something pop music, but the subwoofer to the sound system was located under my seat, which became annoying midway through dinner.	1
450	subwoofer to the sound system	The music playing was very hip, 20-30 something pop music, but the subwoofer to the sound system was located under my seat, which became annoying midway through dinner.	0
451	shellfish and shrimp appetizer	I got the shellfish and shrimp appetizer and it was alright.	2
452	seafood	It wasn't the freshest seafood ever, but the taste and presentation was OK.	2
453	asparagus	I picked the asparagus, which turned out to be incredible and perfectly prepared.	1
454	9 oz steak	The 9 oz steak came next and it tasted great, at least initially.	1
455	steak	The steak was done to my exact liking (medium rare) and was nice and juicy.	1
456	peppercorn sauce	It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.	2
457	red wine reduction	It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.	2
458	steak	Though, one thing I realized later on was that the restaurant either used MSG or a meat tenderizer on the steak.	0
459	desert	The desert was the perfect ending to an almost perfect dinner.	1
460	dinner	The desert was the perfect ending to an almost perfect dinner.	1
461	servers	But the servers were extremely attentive and very friendly.	1
462	restaurant	Overall, I would go back and eat at the restaurant again.	1
463	sake	good sake, good food – i honestly don't know much about japanese food at all.	1
464	food	good sake, good food – i honestly don't know much about japanese food at all.	1
465	sake	Server made several sake suggestions which were very good.	1
466	Server	Server made several sake suggestions which were very good.	1
467	lobster 3 ways	had many dishes but the BEST was the lobster 3 ways.	1
468	waiter	The waiter was a bit unfriendly and the feel of the restaurant was crowded.	0
469	feel	The waiter was a bit unfriendly and the feel of the restaurant was crowded.	0
470	bathroom stall	Also, there was only one bathroom stall- probably need more for such big crowds.	0
471	menu	Most importantly, we were so excited about the food after seeing the very creative menu.	1
472	food	At best, the food was good and definately overpriced.	2
473	pizza joint	My favortie pizza joint in Seattle	1
474	restaurant	– This is my must bring out of town guests to restaurant and they always enjoy and rave about it.	1
475	pizza	The pizza is delicious and the salads are fantastic.	1
476	salads	The pizza is delicious and the salads are fantastic.	1
477	wait staff	I've always found the wait staff and, if you sit at the bar, the cooks very friendly.	1
478	cooks	I've always found the wait staff and, if you sit at the bar, the cooks very friendly.	1
479	decor	I also really enjoy the simplicity of the decor and intimate feeling of a small restaurant.	1
480	feeling	I also really enjoy the simplicity of the decor and intimate feeling of a small restaurant.	1
481	Mioposto Café	– My husband and I love eating at Mioposto Café.	1
482	pizza’s	We’re can’t say enough about their delicious gourmet pizza’s!	1
483	menu	You won’t be disappointed by their menu.	1
484	pizza’s	The pizza’s are thin crust and the menu offers very creative combinations and toppings.	1
485	Pizza Ensalata	Try the Pizza Ensalata!	1
486	pizza’s	The pizza’s are not huge and the crust is thin…keep that in mind when you’re ordering.	2
487	crust	The pizza’s are not huge and the crust is thin…keep that in mind when you’re ordering.	2
488	food	The food is sinful.	1
489	staff	The staff was really friendly.	1
490	atmosphere	The atmosphere was great.	1
491	pancakes	The specialty here is decadent pancakes, but I've been back now four times, and I've been wowed every time.	1
492	menu	Nothing on the menu is less than amazing.	1
493	breakfast	Go with some friends, wait the half hour or so with a cup of joe, and enjoy more than your average breakfast.	1
494	eats	Good eats.	1
495	place	I don't know why anyone would want to write a great review about this place.	0
496	fish	Maybe it is good for that one night once in a blue moon when the chefs decide to use fish that's half-way decent.	0
497	chef special dinner	I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.	0
498	plate	Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.	0
499	exotic fish	Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.	0
500	atmosphere	– The atmosphere is great for any special occasion you might want to celebrate.	1
501	honwy walnut prawns	The best dish are the honwy walnut prawns- just outstanding.	1
502	service	The service is really attentive and charming.	1
503	coffee	The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.	1
504	food	The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.	1
505	restaurant	– I recently had the pleasure of dining as this delightful restaurant on 2nd street and wow what a great evening we had.	1
506	food	The food is fantastic, authentic, delicious and very, very affordable.	1
507	decor	The decor was beautiful and unique.	1
508	music	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
509	atmosphere	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
510	vibe	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
511	people	There was a really nice vibe about the place...good music, atmosphere and happy looking people.	1
512	server	Our server was very professional and friendly.	1
513	Open Sesame	To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!	1
514	place	It's a tiny place so if you get there before 8pm on a weekend (Thurs?Sun) you will find it easier to get a table or a seat at the sushi bar.	2
515	menu	Everything, and I mean everything on the menu is delectable.	1
516	waiters	The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa.	1
517	sushi	The sushi is as fresh as it comes?you'd think ocean was in their backyard, no joke!	1
518	pepperoni	big thick pepperoni	1
519	pepperoni's	– The pepperoni's cut real thick--Yum.	1
520	pizza	The pizza itself is not exactly the best I've had EVER, but still pretty good.	1
521	Balcony	Sit in the Balcony	1
522	Food	Food was good and appetizing.	1
523	Portions	Portions was just enough for me, but may not be for a big eater.	2
524	menu selection	Fair menu selection.	2
525	appetizer	The appetizer was interesting, but the Creme Brulee was very savory and delicious.	1
526	Creme Brulee	The appetizer was interesting, but the Creme Brulee was very savory and delicious.	1
527	Indoor ambience	Indoor ambience was modern.	1
528	balcony	If it's nice outside, request for a table in the balcony.	1
529	place	It's a great place to people watch.	1
530	service	Although the service could be improved considering the money you put in.	0
531	server	Our drinks kept coming but our server came by a couple times.	0
532	food	Late night dinning with exeptional food.	1
533	service	The service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters.	1
534	waiters	The service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters.	1
535	food	The food was very good, filet mignon was probably the best I've ever try.	1
536	filet mignon	The food was very good, filet mignon was probably the best I've ever try.	1
537	portions	The portions are big though, so do not order too much.	2
538	music	Groovy music made the dinner casual.	1
539	restroom	I have a but here - there was a bathroom attendant in the restroom which was odd.	0
540	bathroom	The bathroom itself is very small with two toilets and only one sink, the girl was staying totally on the way hanging out paper towels from the dispenser.	0
541	place	This place rocks!!	1
542	service	– Mercedes restaurant is so tasty, the service is undeniably awesome!	1
543	chips  and salsa	The chips  and salsa are so yummy, and the prices are fabulous.	1
544	atmosphere	The atmosphere is aspiring, and  the decor is festive and amazing..	1
545	decor	The atmosphere is aspiring, and  the decor is festive and amazing..	1
546	Raouls chicken vegetable soup	The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!	1
547	catering	The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!	1
548	Drinks	Drinks are suberb, and I feel like I am in a Third World country when I walk in the door.	1
549	Service	- Mediocre Service/Quality	2
550	Snooze	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	1
551	menu	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	0
552	Snooze	The presentation of Snooze is excellent and it is one of those places that you feel more sophisticated just for being there; but peel back the layers and you have an overpriced IHOP with a high brow menu.	0
553	orange juice	To start off, approximately 8-10 oz of orange juice will cost you $3.	0
554	juice	They serve it in a tall, skinny hour-glass shaped glass to disguise the fact that you a getting a small juice at the price of a half gallon in a supermarket.	0
555	menu	I should have just asked for the check when I saw that; but their menu was so unique that I continued.	1
556	pancakes	The pancakes were certainly inventive but $8.50 for 3 - 6 pancakes (one of them was more like 5) in the pancake flight (sample of 3 different pancakes) is well over-priced.	1
557	eggs	On my meal I had to send back my eggs for a simple request of breaking the yokes before cooking, and would have had to send them back again if I hadn't rejected the meal all together.	0
558	meal	On my meal I had to send back my eggs for a simple request of breaking the yokes before cooking, and would have had to send them back again if I hadn't rejected the meal all together.	0
559	dish	I rejected it because in the process of attempting to fix the eggs they broke something else in the dish and I was too frustrated to continue.	0
560	manager	To their credit they removed the dish from the check; but no manager stopped by to ask what the problem was.	0
561	pancakes	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
562	breakfast burrito	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
563	orange juice	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
564	iced tea	In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).	0
565	view	Much more than just a great view!	1
566	Ray's Boathouse	– I am exceedingly pleased to report that my dinner at Ray's Boathouse last Friday completely exceeded my expectations.	1
567	Sound views	Ray's is something of a Seattle institution, but given its gorgeous Sound views, I had suspected that the accolades were more due to the scenery than to the food and service.	1
568	views	Imagine my happy surprise upon finding that the views are only the third-best thing about Ray's!	1
569	Ray's	Imagine my happy surprise upon finding that the views are only the third-best thing about Ray's!	1
570	Brooke	To start things off, our lovely server Brooke was quickly on hand to take my drink order.	1
571	white gulf prawns	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
572	manila clams	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
573	soy dressing	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
574	butter sauce	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
575	Shilshole Sampler	My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.	1
576	seared Alaskan sea scallops	For my entr&eacute;e, I completely enjoyed the seared Alaskan sea scallops complemented by chard, artichoke hearts, fennel, and pecorino toscano.	1
577	scallops	The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).	1
578	grilled Alaskan King Salmon	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
579	creamed Washington russet potatoes	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
580	green beans	My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.	1
581	plate	I had a taste of all three items on her plate, and they were superb.	1
582	server	Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?	1
583	Ray's	Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?	2
584	Ray's Boathouse	All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.	1
585	server	While I could have done without the youth who shared the evening with us, our wonderful server and food made the experience a very positive one.	1
586	food	While I could have done without the youth who shared the evening with us, our wonderful server and food made the experience a very positive one.	1
587	view	Oh yeah...the view was good, too.	1
